date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:32:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:47:54%20GMT	https://noteshub.co.in/download.php?table=notes&id=656&file=2017/notes/Unit%202%20Realtion%20between%20params2017-12-01%2018:22:13.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1bc62fe.delayed	(from https://noteshub.co.in/notes.php)
19:32:58	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:47:56%20GMT	https://noteshub.co.in/download.php?table=notes&id=655&file=2017/notes/laplas%20NotesHub2017-12-01%2018:08:50.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1be3e26.delayed	(from https://noteshub.co.in/notes.php)
19:33:38	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:48:37%20GMT	https://noteshub.co.in/download.php?table=notes&id=654&file=2017/notes/CNS-%20Unit%2032017-12-01%2018:06:38.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1c0d2c0.delayed	(from https://noteshub.co.in/notes.php)
19:33:54	4467430/4467430	---M--	200	added ('OK')	application/pdf	etag:%2253644a6-442ae6-56019f8130c00%22	https://noteshub.co.in/uploads/2017/notes/FOCS%20unit%2012017-12-01%2018:31:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/FOCS%20unit%2012017-12-01%2018_31_18.pdf	(from https://noteshub.co.in/notes.php)
19:33:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:48:54%20GMT	https://noteshub.co.in/download.php?table=notes&id=653&file=2017/notes/Unit%204%20(Photocopy%20Notes)2017-12-01%2018:02:43.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1c27374.delayed	(from https://noteshub.co.in/notes.php)
19:34:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:49:12%20GMT	https://noteshub.co.in/download.php?table=notes&id=651&file=2017/notes/Matrices%20notes%20NotesHub2017-12-01%2017:53:43.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1c461df.delayed	(from https://noteshub.co.in/notes.php)
19:35:14	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:50:13%20GMT	https://noteshub.co.in/download.php?table=notes&id=650&file=2017/notes/Diffraction2017-12-01%2017:45:30.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1c65290.delayed	(from https://noteshub.co.in/notes.php)
19:37:53	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:52:52%20GMT	https://noteshub.co.in/download.php?table=notes&id=649&file=2017/notes/Magnetic%20Circuits%20Notes%20Noteshub2017-12-01%2017:41:07.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1c84c60.delayed	(from https://noteshub.co.in/notes.php)
19:38:23	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:53:23%20GMT	https://noteshub.co.in/download.php?table=notes&id=645&file=2017/notes/Signal%20and%20Systems%20-%20Noteshub2017-12-01%2017:26:15.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1ca37b3.delayed	(from https://noteshub.co.in/notes.php)
19:40:03	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:55:02%20GMT	https://noteshub.co.in/download.php?table=notes&id=642&file=2017/notes/FOC%20complete2017-12-01%2017:09:20.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1ccded6.delayed	(from https://noteshub.co.in/notes.php)
19:41:30	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:56:28%20GMT	https://noteshub.co.in/download.php?table=notes&id=641&file=2017/notes/app%20of%20integration2017-12-01%2016:57:07.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1ce560a.delayed	(from https://noteshub.co.in/notes.php)
19:42:13	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253606b4-4e9f-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.eot	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regular.eot	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:14	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253606b4-4e9f-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.eot?	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:17	18028/18028	---M--	200	added ('OK')	text/html	etag:%2253606ba-466c-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.woff2	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regular.html	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:21	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%2253606b6-b15c-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.ttf	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regular.ttf	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:24	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%2253606b8-5b80-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.woff	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regular.woff	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:26	56455/56455	---M--	200	added ('OK')	image/jpeg	etag:%225363745-dc87-5651bba4ae2d0%22	https://noteshub.co.in/images/banner.jpg	D:/xampp/htdocs/noteshub/noteshub.co.in/images/banner.jpg	(from https://noteshub.co.in/dist/css/index.css)
19:42:26	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%2253606b5-1a9e1-5594a9cff9200%22	https://noteshub.co.in/dist/fonts/glyphicons-halflings-regular.svg	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/fonts/glyphicons-halflings-regular.svg	(from https://noteshub.co.in/dist/css/bootstrap.min.css)
19:42:42	201/201	---M--	200	added ('OK')	image/png	etag:%2211211ab-c9-568db238e53f1%22	https://cdn.datatables.net/1.10.15/images/sort_both.png	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/images/sort_both.png	(from https://cdn.datatables.net/1.10.15/css/jquery.dataTables.min.css)
19:42:43	160/160	---M--	200	added ('OK')	image/png	etag:%2211211a8-a0-568db238e5009%22	https://cdn.datatables.net/1.10.15/images/sort_asc.png	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/images/sort_asc.png	(from https://cdn.datatables.net/1.10.15/css/jquery.dataTables.min.css)
19:42:44	158/158	---M--	200	added ('OK')	image/png	etag:%2211211ac-9e-568db238e53f1%22	https://cdn.datatables.net/1.10.15/images/sort_desc.png	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/images/sort_desc.png	(from https://cdn.datatables.net/1.10.15/css/jquery.dataTables.min.css)
19:42:45	148/148	---M--	200	added ('OK')	image/png	etag:%2211211a9-94-568db238e53f1%22	https://cdn.datatables.net/1.10.15/images/sort_asc_disabled.png	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.15/css/jquery.dataTables.min.css)
19:42:46	146/146	---M--	200	added ('OK')	image/png	etag:%2211211aa-92-568db238e53f1%22	https://cdn.datatables.net/1.10.15/images/sort_desc_disabled.png	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.15/css/jquery.dataTables.min.css)
19:42:47	161177/161177	---M--	200	added ('OK')	image/jpeg	etag:%2253606f2-27599-5594facec2980%22	https://noteshub.co.in/images/bg2.jpg	D:/xampp/htdocs/noteshub/noteshub.co.in/images/bg2.jpg	(from https://noteshub.co.in/dist/css/index.css)
19:42:47	206650/206650	---M--	200	added ('OK')	image/jpeg	etag:%2253606f4-3273a-5594fab03e180%22	https://noteshub.co.in/images/follow-us.jpg	D:/xampp/htdocs/noteshub/noteshub.co.in/images/follow-us.jpg	(from https://noteshub.co.in/dist/css/index.css)
19:42:48	2396/2396	---M--	200	added ('OK')	text/css	etag:%225362f37-95c-566705ce6ad1b%22	https://noteshub.co.in/dist/css/search.css	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/css/search.css	(from https://noteshub.co.in/search.php)
19:42:51	2886/2886	---M--	200	added ('OK')	application/javascript	etag:%22536420a-b46-565bdab5c17d0%22	https://noteshub.co.in/dist/js/search.js	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/js/search.js	(from https://noteshub.co.in/search.php)
19:42:53	634/634	---M--	200	added ('OK')	text/css	etag:%2253636db-27a-5651d6ff58177%22	https://noteshub.co.in/dist/css/openUpload.css	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/css/openUpload.css	(from https://noteshub.co.in/search.php)
19:42:55	40586/40586	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2013:57:53%20GMT	https://noteshub.co.in/POST	D:/xampp/htdocs/noteshub/noteshub.co.in/POST.html	(from https://noteshub.co.in/search.php)
19:42:58	82/82	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Apr%202018%2013:57:58%20GMT	https://noteshub.co.in/open_upload_request.php	D:/xampp/htdocs/noteshub/noteshub.co.in/open_upload_request.html	(from https://noteshub.co.in/search.php)
19:42:59	11383/11383	---M--	200	added ('OK')	image/png	etag:%2253606d5-2c77-5595fe4be5f80%22	https://noteshub.co.in/images/192.png	D:/xampp/htdocs/noteshub/noteshub.co.in/images/192.png	(from https://noteshub.co.in/search.php)
19:43:01	145895/145895	---M--	200	added ('OK')	image/jpeg	etag:%2253606f7-239e7-5594fa9d2b480%22	https://noteshub.co.in/images/message.jpg	D:/xampp/htdocs/noteshub/noteshub.co.in/images/message.jpg	(from https://noteshub.co.in/dist/css/index.css)
19:43:05	21945/21945	---M--	200	added ('OK')	application/javascript	etag:%22536068c-55b9-5594a9cff9200%22	https://noteshub.co.in/assets/js/vendor/holder.min.js	D:/xampp/htdocs/noteshub/noteshub.co.in/assets/js/vendor/holder.min.js	(from https://noteshub.co.in/search.php)
19:43:05	37051/37051	---M--	200	added ('OK')	application/javascript	etag:%2253606c3-90bb-5594a9cff9200%22	https://noteshub.co.in/dist/js/bootstrap.min.js	D:/xampp/htdocs/noteshub/noteshub.co.in/dist/js/bootstrap.min.js	(from https://noteshub.co.in/search.php)
19:43:06	664/664	---M--	200	added ('OK')	application/javascript	etag:%22536067e-298-5594a9cff9200%22	https://noteshub.co.in/assets/js/ie10-viewport-bug-workaround.js	D:/xampp/htdocs/noteshub/noteshub.co.in/assets/js/ie10-viewport-bug-workaround.js	(from https://noteshub.co.in/search.php)
19:43:08	1974/1974	---M--	200	added ('OK')	application/javascript	etag:%225362d13-7b6-5594a9cff9200%22	https://noteshub.co.in/tables/js/dataTables.bootstrap.min.js	D:/xampp/htdocs/noteshub/noteshub.co.in/tables/js/dataTables.bootstrap.min.js	(from https://noteshub.co.in/search.php)
19:43:09	83268/83268	---M-Z	200	added ('OK')	application/javascript	etag:%2211211bf-14544-568db238e5fa9-gzip%22	https://cdn.datatables.net/1.10.15/js/jquery.dataTables.min.js	D:/xampp/htdocs/noteshub/cdn.datatables.net/1.10.15/js/jquery.dataTables.min.js	(from https://noteshub.co.in/search.php)
19:43:10	11408/11408	---M-Z	200	added ('OK')	application/javascript	etag:%221341fc6-2c90-568db23ffc6e9-gzip%22	https://cdn.datatables.net/responsive/2.1.1/js/dataTables.responsive.min.js	D:/xampp/htdocs/noteshub/cdn.datatables.net/responsive/2.1.1/js/dataTables.responsive.min.js	(from https://noteshub.co.in/search.php)
19:43:11	97168/97168	---M--	200	added ('OK')	application/javascript	etag:%22536068d-17b90-5594a9cff9200%22	https://noteshub.co.in/assets/js/vendor/jquery.min.js	D:/xampp/htdocs/noteshub/noteshub.co.in/assets/js/vendor/jquery.min.js	(from https://noteshub.co.in/search.php)
19:43:11	1246/1246	---M-Z	200	added ('OK')	application/javascript	etag:%221340325-4de-568db23ffcad1-gzip%22	https://cdn.datatables.net/responsive/2.1.1/js/responsive.bootstrap.min.js	D:/xampp/htdocs/noteshub/cdn.datatables.net/responsive/2.1.1/js/responsive.bootstrap.min.js	(from https://noteshub.co.in/search.php)
19:43:14	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:58:14%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=105&file=publicuploads/2018/practicalfiles/FOC%20Practical%20File2018-04-18%2011:00:57.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1ed084c.delayed	(from https://noteshub.co.in/practicalFiles.php)
19:43:17	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:58:16%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=104&file=publicuploads/2018/practicalfiles/AE-2%20FILE2018-04-01%2021:09:23.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1ef647c.delayed	(from https://noteshub.co.in/practicalFiles.php)
19:43:19	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:58:18%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=103&file=2017/practicalfiles/Mechanics%20Lab%20Manual2018-02-16%2018:04:45.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1f194bc.delayed	(from https://noteshub.co.in/practicalFiles.php)
19:43:22	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:58:21%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=102&file=2017/practicalfiles/EM%20lab2018-02-15%2007:30:46.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1f30882.delayed	(from https://noteshub.co.in/practicalFiles.php)
19:44:31	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:59:30%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=101&file=2017/practicalfiles/CS%20FILE2018-02-01%2000:14:30.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1f5fc8e.delayed	(from https://noteshub.co.in/practicalFiles.php)
19:45:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2014:00:56%20GMT	https://noteshub.co.in/download.php?table=practicalfiles&id=100&file=2017/practicalfiles/AE-2%20FILE2018-02-01%2000:08:13.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1f7b3f2.delayed	(from https://noteshub.co.in/practicalFiles.php)
